"","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Churn_Yes","Techie_Yes","Port_modem_Yes","Tablet_Yes","InternetService_Fiber_Optic","InternetService_None","Phone_Yes","Multiple_Yes","OnlineSecurity_Yes","OnlineBackup_Yes","DeviceProtection_Yes","TechSupport_Yes","StreamingTV_Yes","StreamingMovies_Yes","PaperlessBilling_Yes","PaymentMethod_Credit_Card_(automatic)","PaymentMethod_Electronic_Check","PaymentMethod_Mailed_Check"
"173",5.307097721,13,1,0,13.67931764,149.977753,4,4,3,3,5,4,4,4,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
"174",8.993783986,7,3,0,14.6728104,184.985293,4,3,4,4,3,4,3,5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
"175",11.05733159,11,1,0,5.953547112,132.479779,4,3,3,3,3,5,4,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"176",8.702618087,11,0,0,11.74635394,190.12704,3,3,4,5,3,4,3,4,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
"177",9.703658153,13,1,1,1.407866545,107.495766,4,4,3,3,2,5,4,5,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"178",8.816497541,8,0,1,11.10356439,222.679213,4,3,4,2,5,3,4,3,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1
"179",11.11756812,12,0,0,9.734064703,200.132293,4,4,4,3,5,5,3,5,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
"180",13.07119875,10,2,1,12.21754865,262.610632,3,3,3,5,3,2,4,3,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"181",12.10865222,13,2,0,2.423722078,152.495236,3,3,1,3,3,4,3,3,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0
"182",7.535866122,11,0,0,4.844060027,159.983006,3,5,3,2,4,5,5,5,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"183",8.713443753,10,2,0,6.485034974,124.960655,2,2,2,4,4,3,4,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
"184",10.66015784,10,1,0,13.73012915,204.961033,4,5,3,3,3,4,3,4,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
"185",7.044096971,13,2,0,5.690013293,245.145743,2,2,3,3,2,3,1,3,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
"186",9.759360165,14,0,0,4.893221514,207.475448,5,5,5,5,2,5,4,5,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
"187",2.816821044,13,0,1,2.656915117,114.983787,3,2,4,2,4,3,2,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
"188",9.617602049,9,4,0,8.381515693,232.637807,6,6,5,3,5,4,4,4,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
"189",13.97477268,10,3,0,1.281566108,152.495236,3,3,2,3,3,4,2,3,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
"190",11.19861363,10,0,0,3.365552603,134.950905,4,3,3,4,3,5,5,4,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
"191",10.18921185,12,1,0,5.397827503,200.132293,4,5,5,3,4,4,4,3,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
"192",14.91100172,15,2,0,7.825845378,162.471255,5,2,4,3,3,4,3,3,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0
"193",11.17971961,13,2,0,14.12966281,222.660939,4,4,4,5,3,3,2,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1
"194",17.39213562,10,1,0,5.388165017,182.446995,3,2,4,2,5,3,3,2,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
"195",6.6769165,12,2,0,2.485229169,172.456745,4,3,3,4,3,3,4,3,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
"196",9.826229752,13,2,0,12.29558653,159.965008,4,5,3,4,4,5,3,4,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
"197",8.601959705,9,0,0,7.663625954,112.484375,4,4,3,3,3,4,4,5,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"198",9.507249087,13,0,1,12.3492819,154.961766,5,5,5,4,2,6,5,4,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"199",9.089998883,10,1,0,12.78453216,142.482694,2,3,3,4,2,3,5,3,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
"200",5.868957217,12,0,0,7.065506244,125.007314,3,4,3,2,4,2,5,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
"201",2.657311067,12,2,0,4.258552081,139.987503,3,2,3,3,3,4,4,3,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
"202",13.75498892,11,1,0,4.801969514,112.455141,2,2,2,3,4,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"203",10.74788638,9,0,1,32.0730133,182.460772,3,3,4,4,2,5,5,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
"204",16.26782621,14,0,0,17.6210362,149.977753,3,3,2,5,4,3,5,3,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
"205",4.946414499,12,1,0,17.18829795,184.967019,4,5,5,1,4,3,3,4,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0
"206",14.19610787,7,1,0,17.52138221,92.455141,3,3,2,3,4,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"207",15.83394061,14,1,0,10.4103675,149.944668,5,4,3,3,4,4,4,3,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"208",7.663279641,16,0,0,3.310281145,167.456419,2,4,3,2,6,3,2,3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
"209",7.43893815,17,3,1,2.993625911,197.516854,5,4,5,4,4,3,6,4,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
"210",11.70582668,11,1,0,16.26037537,152.488401,5,5,5,4,4,4,4,2,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
"211",13.60774223,6,2,1,3.045064701,162.482694,3,3,2,3,4,3,3,3,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
"212",6.02604588,11,2,0,15.35762157,262.610632,1,2,2,3,4,2,2,2,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1
"213",8.273678516,7,0,0,5.940902789,190.173699,3,3,4,4,1,4,4,3,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0
"214",9.424686492,10,0,0,5.988505209,187.513939,3,3,3,4,4,3,4,3,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"215",12.69711858,12,1,1,8.951793883,104.964303,4,5,4,4,3,4,5,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"216",10.3853182,9,1,0,4.221959275,232.637807,5,4,4,3,4,4,5,4,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
"217",7.951590644,5,0,0,1.665591776,112.455141,4,4,4,6,1,5,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"218",5.304627269,13,1,1,1.379696124,184.978458,3,3,5,3,6,2,4,3,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"219",12.07096717,11,2,0,3.084376591,210.138,3,2,3,3,4,3,4,4,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
"220",12.1986895,16,2,0,19.244458,172.457857,4,4,3,4,4,3,3,4,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"221",6.286550988,17,1,2,10.27819073,175.006206,4,3,4,5,2,3,2,4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0
"222",8.535578793,12,1,2,6.417132666,127.460067,4,4,4,3,3,3,4,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
"223",11.18732698,16,0,0,6.437878909,200.132293,4,5,5,3,4,4,4,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
"224",11.6443975,13,0,1,15.22323989,182.460772,4,4,4,4,4,3,3,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"225",9.202197695,20,1,0,7.218752772,230.105118,3,2,4,5,2,3,3,4,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"226",6.187489206,7,6,0,11.69875604,147.473844,3,3,4,3,4,3,4,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
"227",9.320914781,12,1,0,10.03363969,142.482694,5,4,3,3,4,3,3,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"228",16.41445271,13,1,0,16.52138638,105.010962,4,4,4,5,2,4,4,4,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
"229",4.964218639,11,2,1,13.83290937,114.965789,1,1,2,4,3,1,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
"230",6.702458265,13,0,1,5.02568958,184.978458,3,4,5,3,3,3,4,3,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
"231",8.623296005,18,0,0,2.644787483,134.950905,4,4,3,4,5,3,3,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"232",4.874661522,17,0,0,2.522962069,182.490006,3,3,4,3,3,3,3,5,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
"233",4.924368526,11,1,0,3.508974199,192.470522,4,4,4,3,3,5,4,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
"234",9.173811061,11,1,0,11.50651216,149.962093,3,3,4,5,4,3,4,4,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"235",12.07594948,19,0,0,3.364993591,245.145743,3,4,5,5,2,5,4,5,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0
"236",13.40034021,16,0,2,9.307770559,127.478341,3,4,5,2,4,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
"237",13.1215267,10,0,0,1.171557288,182.467607,2,3,4,5,2,5,5,3,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
"238",10.4523599,15,1,2,7.262579715,267.642733,4,4,4,4,3,3,4,5,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0
"239",10.07963518,14,0,0,17.06899012,104.992311,5,5,5,4,2,5,5,5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"240",5.763454353,11,0,0,10.8600084,164.978458,2,1,2,3,4,3,3,3,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"241",8.431329813,12,2,0,4.85576672,127.442069,3,3,3,4,4,4,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"242",8.961461799,15,1,0,1.715329149,169.992756,3,3,2,4,3,3,1,3,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
"243",7.236546463,16,0,0,3.470685398,179.979358,1,2,2,5,2,4,3,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0
"244",5.236234219,12,1,0,4.991605214,212.669463,4,3,2,4,3,3,2,2,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
"245",10.08565191,12,0,0,10.5903229,175.133074,4,4,4,4,5,3,5,4,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0
"246",4.843029288,13,0,0,14.68216127,159.965008,4,4,5,3,3,3,5,4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
"247",7.565105658,10,0,0,5.440398012,112.484375,3,4,3,4,4,3,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
"248",7.940679007,14,1,1,11.92300936,179.965581,4,4,5,4,3,5,4,5,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
"249",12.94031641,12,2,0,9.461939857,252.62403,4,4,3,4,5,3,3,2,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
"250",10.84392109,17,1,0,13.44056701,105.010962,3,4,2,4,3,3,5,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
"251",11.26553266,10,0,1,14.58066686,149.944668,5,5,4,2,5,4,3,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
"252",13.28523257,9,3,0,17.24908083,144.960655,5,5,5,3,3,4,5,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"253",13.45818264,13,1,0,1.092219692,192.440432,3,4,4,3,4,3,2,3,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"254",11.06361355,10,2,0,14.68600159,172.44408,2,3,4,3,3,2,3,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
"255",7.581534683,15,0,0,9.493585403,167.484705,3,3,2,2,4,4,3,3,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0
"256",10.67669456,13,2,0,5.372758028,129.962093,2,2,3,5,3,3,4,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"257",9.044025424,12,0,0,2.598489694,124.97808,3,4,3,4,4,3,5,4,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"258",7.949846907,16,2,2,12.9401487,255.137219,2,3,3,3,2,3,3,3,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
"259",14.32006623,13,0,0,1.033067819,167.456419,2,2,4,5,3,4,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
"260",11.95689175,4,2,0,2.640977982,167.456419,3,2,4,3,2,2,3,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"261",16.23914454,12,1,0,5.622660986,164.988941,6,5,4,2,4,5,4,2,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
"262",13.71586929,13,2,1,2.012075635,130.006414,4,4,3,3,3,4,4,3,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
"263",8.90345193,14,0,1,10.06913982,257.63748,4,5,3,2,4,2,5,3,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
"264",11.70304454,14,1,1,6.935335786,129.977753,4,5,3,4,4,4,4,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"265",9.442505655,11,1,0,8.573785357,220.132293,5,5,5,4,3,4,5,5,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
"266",13.2491569,11,0,0,10.77929667,142.452604,4,5,4,4,4,6,3,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
"267",10.68579941,13,1,0,11.91663193,92.455141,5,4,5,4,5,5,4,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"268",9.905787776,16,1,0,2.81822785,194.969934,3,4,3,3,3,4,6,3,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1
"269",8.482252615,14,0,0,2.649525158,242.610632,4,4,3,4,2,4,5,3,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0
"270",9.321060469,10,0,0,13.04542381,112.455141,4,3,3,5,3,4,3,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"271",13.24354261,7,1,0,1.534192133,182.490006,4,4,4,4,4,3,3,3,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
"272",14.7376853,11,0,0,9.039309605,149.988989,3,3,4,1,5,2,2,4,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
"273",7.766411994,10,0,0,10.15330548,107.495766,3,3,4,4,3,4,5,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
"274",10.08608649,13,0,1,13.65776694,232.62403,4,5,3,4,3,5,4,4,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"275",7.514067308,15,2,0,13.17859958,175.133074,2,3,2,2,3,2,3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1
"276",13.69828326,11,0,0,7.226076469,184.964681,3,5,4,4,2,5,3,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
"277",8.363844619,10,1,0,20.91720893,182.443347,4,4,3,3,2,5,3,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"278",11.34885042,10,0,0,7.228526307,117.485813,2,2,3,5,2,3,3,5,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1
"279",8.661233766,13,3,0,2.915827364,149.937833,1,3,2,4,4,3,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"280",12.48417719,12,1,0,1.502124145,139.99789,3,4,3,1,4,3,3,3,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0
"281",10.56592379,10,1,0,1.906368477,139.951231,3,1,2,4,4,3,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
"282",11.60110678,17,0,1,15.60605339,117.439154,5,5,5,2,4,4,3,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"283",8.088906499,17,1,0,2.050742411,149.991327,2,2,3,3,5,2,2,3,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
"284",10.14030426,16,3,1,10.81997919,172.456745,4,4,3,2,4,3,4,3,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0
"285",7.823058882,9,0,0,8.650238791,137.439154,4,5,5,2,4,3,3,3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"286",14.78936522,10,1,0,5.207179461,159.964152,4,4,5,2,3,6,5,5,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
"287",6.027816542,15,3,0,10.6312597,129.959755,5,5,5,4,3,4,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"288",10.4766784,11,0,0,3.564836875,119.989722,4,4,2,2,5,3,3,3,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
"289",12.1663565,8,0,1,8.932053699,167.456419,4,4,3,3,3,3,5,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
"290",9.133118524,7,0,0,7.349620762,240.114868,3,3,3,5,4,3,5,4,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
"291",13.04068054,11,3,1,14.71424943,194.976769,4,4,4,4,3,4,4,5,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"292",12.35764261,10,1,0,1.597765127,139.987503,4,4,3,3,4,4,2,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
"293",12.33031848,16,1,1,8.054118994,197.483972,5,4,5,4,2,5,3,4,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
"294",18.30717385,9,0,1,14.96135055,190.173699,3,2,2,4,1,5,6,3,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
"295",14.35467948,7,2,0,22.76986341,197.470195,4,4,3,4,4,5,4,3,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1
"296",9.431168696,10,2,0,2.519975147,149.974105,4,4,5,2,5,4,1,3,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
"297",5.772344439,10,1,1,10.40161068,202.636202,3,3,5,3,3,4,4,4,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0
"298",11.17925847,14,4,1,11.40192641,127.460067,2,2,2,4,2,3,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
"299",8.776451212,13,1,1,1.410971237,169.937833,3,3,2,5,3,3,4,3,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"300",9.011401399,16,0,0,8.874920206,159.934918,4,3,4,4,3,4,3,5,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
"301",7.298432418,12,1,0,9.306233406,245.146969,3,2,2,4,3,2,4,2,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
"302",13.40423523,11,0,0,4.902104964,177.48762,4,3,2,4,4,4,3,4,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"303",9.879567236,11,1,1,1.894776657,162.465269,5,5,4,4,4,3,3,4,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
"304",9.311560353,14,3,0,1.375013189,134.950905,2,3,3,4,4,2,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
"305",5.33893117,10,1,2,16.58244758,182.443347,3,4,3,5,3,2,3,4,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"306",15.39425705,13,1,0,14.17620441,172.487091,3,3,3,4,5,5,2,5,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
"307",7.879092117,12,0,0,10.81527088,162.500692,4,4,4,3,6,4,3,4,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"308",7.006566848,14,3,0,20.01892414,137.439154,3,2,3,5,2,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"309",9.023888498,16,2,1,8.274610767,159.994242,5,4,4,4,4,4,3,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
"310",6.599742586,18,0,0,6.786723844,159.964152,3,4,3,1,6,3,1,2,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
"311",8.863330522,8,0,0,3.605888824,275.133571,4,3,3,3,3,4,3,4,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
"312",6.048302665,13,0,1,1.084656113,147.478341,3,3,2,4,2,3,4,3,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"313",11.62322378,14,0,0,7.21126107,179.947583,3,3,3,3,4,3,4,4,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0
"314",7.173629507,8,1,1,9.232644617,184.967019,4,4,4,5,3,4,4,3,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0
"315",9.408080299,15,2,0,3.137169138,114.965789,5,4,5,2,5,3,3,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
"316",6.860771245,5,0,0,11.85998919,134.980139,4,4,5,3,5,3,3,5,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
"317",8.194610203,7,1,1,11.41238102,137.483594,3,4,3,2,4,6,3,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
"318",10.98987178,10,0,3,15.37990405,207.638588,2,3,2,3,4,2,1,3,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0
"319",11.91761523,13,2,0,3.775528995,114.972827,3,4,4,4,5,2,3,5,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"320",7.344740595,13,0,1,5.30268427,207.609354,2,2,4,5,3,4,4,2,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"321",7.325364653,18,2,0,2.843930975,134.950905,3,4,3,4,3,4,3,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
"322",10.4962468,11,1,0,4.768869377,149.959755,2,3,3,3,5,4,3,4,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
"323",9.647132151,12,0,1,2.437089876,139.934918,2,3,3,3,3,2,4,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
"324",16.82309021,13,3,1,1.504124801,229.993134,6,5,5,3,4,4,3,4,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1
"325",12.27450189,15,0,0,7.737353244,142.471255,3,3,2,3,3,3,5,5,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
"326",9.712856304,13,0,1,4.109952242,159.947583,2,2,2,3,4,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
"327",9.741346714,13,0,1,2.566196093,240.114868,4,4,4,3,4,5,4,4,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"328",15.26191649,10,2,0,4.440328327,172.440432,2,3,3,4,3,4,3,6,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
"329",14.12126974,13,2,0,12.3848312,169.967067,4,4,3,4,3,4,4,4,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
"330",12.35356432,9,3,2,6.396338897,149.962093,2,3,3,4,3,4,2,2,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"331",11.20346894,10,1,0,10.03212915,134.950905,3,5,5,4,2,5,4,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
"332",12.74662948,13,2,1,3.795086086,232.637807,4,3,4,4,5,3,5,4,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1
"333",11.58210776,10,2,0,3.149071183,149.962093,3,3,4,4,3,3,3,4,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"334",12.55174668,16,0,0,5.770302149,182.490006,3,3,4,4,3,4,4,5,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
"335",10.07652766,10,2,3,1.445148407,162.500489,3,2,3,3,4,3,1,4,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"336",10.75643368,13,1,0,2.08299524,144.988941,5,5,3,4,3,4,4,3,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
"337",5.330342998,16,2,1,7.110141173,150.020764,4,4,4,4,4,3,5,3,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"338",6.569174155,11,2,0,15.37394197,130.006414,1,2,3,3,4,3,2,4,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"339",12.67661786,14,2,1,5.141923371,184.978458,3,2,3,4,2,6,5,5,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
"340",13.26508243,13,1,1,19.17821675,207.609354,5,6,6,5,4,5,6,5,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
"341",8.157170567,12,1,0,3.769989038,242.632554,4,4,4,5,3,4,4,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"342",11.06173556,11,1,1,4.676474348,187.609354,4,3,4,3,4,4,2,3,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"343",7.48309773,13,0,1,4.065555679,159.965008,3,3,4,3,3,4,4,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
"344",10.34957334,8,0,1,4.241019424,172.440432,3,2,4,2,4,3,3,2,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"345",10.38237508,11,1,1,14.02310297,204.961033,4,4,4,4,2,4,5,5,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
"346",9.542022573,10,1,0,4.483251529,159.951231,3,3,4,5,3,3,3,4,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"347",9.417040882,14,1,0,2.768037617,159.965008,5,4,4,5,3,4,4,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
